quotes,authors,categories
"A new breeze is blowing, and a world refreshed by freedom seems reborn; for in man's heart, if not in fact, the day of the dictator is over. The totalitarian era is passing, its old ideas blown away like leaves from an ancient, lifeless tree.",George H. W. Bush,Freedom
Perhaps the fact that we have seen millions voting themselves into complete dependence on a tyrant has made our generation understand that to choose one's government is not necessarily to secure freedom.,Friedrich August von Hayek,Freedom
You can only be free if I am free.,Clarence Darrow,Freedom
Liberty must be limited in order to be possessed.,Edmund Burke,Freedom
Perfect freedom is as necessary to the health and vigor of commerce as it is to the health and vigor of citizenship.,Patrick Henry,Freedom
Freedom is not worth having if it does not connote freedom to err.,Mahatma Gandhi,Freedom
Freedom rings where opinions clash.,Adlai Stevenson I,Freedom
"My father always said, 'Malala will be free as a bird.'",Malala Yousafzai,Freedom
Liberty is not a means to a higher political end. It is itself the highest political end.,John Dalberg-Acton,Freedom
The more liberty you give away the more you will have.,Robert Green Ingersoll,Freedom
"We do not commonly see in a tax a diminution of freedom, and yet it clearly is one.",Herbert Spencer,Freedom
"It is a universal truth that the loss of liberty at home is to be charged to the provisions against danger, real or pretended, from abroad.",James Madison,Freedom
"Freedom is a man's natural power of doing what he pleases, so far as he is not prevented by force or law.",Marcus Tullius Cicero,Freedom
"All free men, wherever they may live, are citizens of Berlin. And therefore, as a free man, I take pride in the words 'Ich bin ein Berliner!'",John F. Kennedy,Freedom
Freedom - an occupied space which must be reoccupied every day.,John Ralston Saul,Freedom
The link between my experience as an entrepreneur and that of a politician is all in one word: freedom.,Silvio Berlusconi,Freedom
"I believe firmly that in making ethical decisions, man has the prerogative of true freedom of choice.",Corliss Lamont,Freedom
Freedom of opinion can only exist when the government thinks itself secure.,Bertrand Russell,Freedom
Freedom is the right to one's dignity as a man.,Archibald MacLeish,Freedom
"The momentum of freedom in our world is unmistakable - and it is not carried forward by our power alone. We can trust in that greater power Who guides the unfolding of the years. And in all that is to come, we can know that His purposes are just and true.",George W. Bush,Freedom
Free men are the strongest men.,Wendell Willkie,Freedom
Freedom is not worth fighting for if it means no more than license for everyone to get as much as he can for himself.,Dorothy Canfield Fisher,Freedom
"Freedom is never easily won, but once established, freedom lasts, spreads and chokes out tyranny.",Trent Lott,Freedom
"If you're not ready to die for it, put the word 'freedom' out of your vocabulary.",Malcolm X,Freedom
To be able to love and live in freedom means to be able to make godly decisions. To make godly decisions we have to surrender our egos and all the falsity and shame that goes with it.,James McGreevey,Freedom
"Love myself I do. Not everything, but I love the good as well as the bad. I love my crazy lifestyle, and I love my hard discipline. I love my freedom of speech and the way my eyes get dark when I'm tired. I love that I have learned to trust people with my heart, even if it will get broken. I am proud of everything that I am and will become.",Johnny Weir,Freedom
The secret to happiness is freedom... And the secret to freedom is courage.,Thucydides,Freedom
"Today I choose life. Every morning when I wake up I can choose joy, happiness, negativity, pain... To feel the freedom that comes from being able to continue to make mistakes and choices - today I choose to feel life, not to deny my humanity but embrace it.",Kevyn Aucoin,Freedom
"Just living is not enough... one must have sunshine, freedom, and a little flower.",Hans Christian Andersen,Freedom
"All the great things are simple, and many can be expressed in a single word: freedom, justice, honor, duty, mercy, hope.",Winston Churchill,Freedom
"A man can be himself only so long as he is alone, and if he does not love solitude, he will not love freedom, for it is only when he is alone that he is really free.",Arthur Schopenhauer,Freedom
"Every human has four endowments - self awareness, conscience, independent will and creative imagination. These give us the ultimate human freedom... The power to choose, to respond, to change.",Stephen Covey,Freedom
Education is the key to unlock the golden door of freedom.,George Washington Carver,Freedom
"Money won't create success, the freedom to make it will.",Nelson Mandela,Freedom
"We, the People, recognize that we have responsibilities as well as rights; that our destinies are bound together; that a freedom which only asks what's in it for me, a freedom without a commitment to others, a freedom without love or charity or duty or patriotism, is unworthy of our founding ideals, and those who died in their defense.",Barack Obama,Freedom
I had crossed the line. I was free; but there was no one to welcome me to the land of freedom. I was a stranger in a strange land.,Harriet Tubman,Freedom
A friend is someone who gives you total freedom to be yourself.,Jim Morrison,Freedom
"The end of law is not to abolish or restrain, but to preserve and enlarge freedom. For in all the states of created beings capable of law, where there is no law, there is no freedom.",John Locke,Freedom
"No phone. No pool. No pets. No cigarettes. Ultimate freedom... No longer to be poisoned by civilization, he flees, and walks alone upon the land to become Lost in the Wild.",Christopher McCandless,Freedom
Freedom is the open window through which pours the sunlight of the human spirit and human dignity.,Herbert Hoover,Freedom
"If we don't believe in freedom of expression for people we despise, we don't believe in it at all.",Noam Chomsky,Freedom
"If I fall, I'll fall five feet four inches forward in the fight for freedom. I'm not backing off.",Fannie Lou Hamer,Freedom
"The more you practice, the better you get, the more freedom you have to create.",Jocko Willink,Freedom
"Well, if crime fighters fight crime and fire fighters fight fire, what do freedom fighters fight? They never mention that part to us, do they?",George Carlin,Freedom
"The secret of freedom lies in educating people, whereas the secret of tyranny is in keeping them ignorant.",Maximilien Robespierre,Freedom
"Most people do not really want freedom, because freedom involves responsibility, and most people are frightened of responsibility.",Sigmund Freud,Freedom
No amount of political freedom will satisfy the hungry masses.,Vladimir Lenin,Freedom
"As soon as laws are necessary for men, they are no longer fit for freedom.",Pythagoras,Freedom
I've learned over the years that freedom is just the other side of discipline.,Jake Gyllenhaal,Freedom
"To know yourself as the Being underneath the thinker, the stillness underneath the mental noise, the love and joy underneath the pain, is freedom, salvation, enlightenment.",Eckhart Tolle,Freedom
"To me, the American Dream is being able to follow your own personal calling. To be able to do what you want to do is incredible freedom.",Maya Lin,Freedom
"It is cruel, you know, that music should be so beautiful. It has the beauty of loneliness of pain: of strength and freedom. The beauty of disappointment and never-satisfied love. The cruel beauty of nature and everlasting beauty of monotony.",Benjamin Britten,Freedom
"Punk is musical freedom. It's saying, doing and playing what you want. In Webster's terms, 'nirvana' means freedom from pain, suffering and the external world, and that's pretty close to my definition of Punk Rock.",Kurt Cobain,Freedom
The greatest threat to freedom is the absence of criticism.,Wole Soyinka,Freedom
Financial freedom is available to those who learn about it and work for it.,Robert Kiyosaki,Freedom
The degree of freedom from unwanted thoughts and the degree of concentration on a single thought are the measures to gauge spiritual progress.,Ramana Maharshi,Freedom
I took up arms for the freedom of my color. It is our own - we will defend it or perish.,Toussaint Louverture,Freedom
"We can't change the past but we can learn from history and remember the important things - the sacrifices our loved ones made, and the price of our freedom today.",Vera Lynn,Freedom
