quotes,authors,categories
"Many scientists think that philosophy has no place, so for me it's a sad time because the role of reflection, contemplation, meditation, self inquiry, insight, intuition, imagination, creativity, free will, is in a way not given any importance, which is the domain of philosophers.",Deepak Chopra,Sad
"When you wake up each morning, you can choose to be happy or choose to be sad. Unless some terrible catastrophe has occurred the night before, it is pretty much up to you. Tomorrow morning, when the sun shines through your window, choose to make it a happy day.",Lynda Resnick,Sad
Everybody has their favorite sad songs. That's part of what I love so much about country music. Country music is never afraid to go with a sad song.,Chris Young,Sad
"In this sad world of ours, sorrow comes to all; and to the young, it comes with bitterest agony because it takes them unawares. I have had experience enough to know what I say.",Abraham Lincoln,Sad
I was going to McDonald's and Taco Bell every day. The kids behind the counter knew me - it wouldn't even faze them. Or I'd sit up at Denny's or Big Boy and just eat by myself. It was sad. I got so heavy that people started to not recognize me.,Eminem,Sad
"I never made it to the school choir because the music teacher didn't like my voice. I was pretty sad. But he was probably right; I did have a voice a bit like a goat, but my dad told me to never give up and to keep going, and it's paid off.",Shakira,Sad
"'Spring Day' - I wrote main lyrics based on my personal experience with old friends. It is about my sad memories with him, and it makes me sentimental whenever I listen to the song.",Suga,Sad
"Art is the most beautiful deception of all. And although people try to incorporate the everyday events of life in it, we must hope that it will remain a deception lest it become a utilitarian thing, sad as a factory.",Claude Debussy,Sad
"The whole 1950s notion was find the right girl, get married, move to the suburbs and then hang out with the guys while she stayed home with the babies. I felt that was sort of sad.",Hugh Hefner,Sad
Country fans need to support country music by buying albums and concert tickets for traditional artists or the music will just fade away. And that would be really sad.,George Jones,Sad
"When good people do bad things, it is sad, but when they reach the point where one can predict that they will do nothing but bad things, a deeper kind of sadness sets in, almost at the level of resignation.",Rick Tumlinson,Sad
"Every word, facial expression, gesture, or action on the part of a parent gives the child some message about self-worth. It is sad that so many parents don't realize what messages they are sending.",Virginia Satir,Sad
It is a very sad thing that nowadays there is so little useless information.,Oscar Wilde,Sad
"A marriage is no amusement but a solemn act, and generally a sad one.",Queen Victoria,Sad
Do I perform sometimes in a manic style? Yes. Am I manic all the time? No. Do I get sad? Oh yeah. Does it hit me hard? Oh yeah.,Robin Williams,Sad
It is a sad fact about our culture that a poet can earn much more money writing or talking about his art than he can by practicing it.,W. H. Auden,Sad
The sad duty of politics is to establish justice in a sinful world.,Reinhold Niebuhr,Sad
It's sad that we never get trained to leave assumptions behind.,Sebastian Thrun,Sad
"There are times I am happy. There are times I am sad. But I always try to separate emotion from the need to reach for something stronger, deeper. And then no matter the emotion, I can reach for a stability that helps me accomplish what is the goal.",Troy Polamalu,Sad
"The closing of a door can bring blessed privacy and comfort - the opening, terror. Conversely, the closing of a door can be a sad and final thing - the opening a wonderfully joyous moment.",Andy Rooney,Sad
How sad it is that these great gentlemen should believe what anyone tells them and do not choose to judge for themselves! But it is always so.,Wolfgang Amadeus Mozart,Sad
"I am closest to my mother, as she is my rock, my pillar of strength, and my world. Not only has she stood by me through all times - happy, sad, and otherwise - but there have even been moments when I had completely lost hope, and her immense belief in me had lifted me up.",Amruta Khanvilkar,Sad
"Never make a decision when you are upset, sad, jealous or in love.",Mario Teguh,Sad
"Women get the attention when we get into the men's arena, and that's sad.",Billie Jean King,Sad
"I wrote the song For A Dancer for a friend of mine who died in a fire. He was in the sauna in a house that burned down, so he had no idea anything was going on. It was very sad.",Jackson Browne,Sad
"The Indian Summer of life should be a little sunny and a little sad, like the season, and infinite in wealth and depth of tone, but never hustled.",Henry Adams,Sad
"I was told so many times when I was a kid, 'I can't be friends with you, you're too intense, you're too sad all the time.' I really thought that when I made the first album that everyone would understand me, all the people who weren't my friends would become my friends.",Fiona Apple,Sad
I feel like listening to sad songs are a way of narrating your life and confirming your identity.,Olly Alexander,Sad
"Ten years ago, I still feared loss enough to abandon myself in order to keep things stable. I'd smile when I was sad, pretend to like people who appalled me. What I now know is that losses aren't cataclysmic if they teach the heart and soul their natural cycle of breaking and healing.",Martha Beck,Sad
"There's no excuse to be bored. Sad, yes. Angry, yes. Depressed, yes. Crazy, yes. But there's no excuse for boredom, ever.",Viggo Mortensen,Sad
How sad it is that we give up on people who are just like us.,Fred Rogers,Sad
All my work shares a kind of balance between black comedy and sad and despairing melancholy.,Martin McDonagh,Sad
It's a sad day in this country when you can't talk about law and order unless they want to call you a racist.,George Wallace,Sad
"The monarchy is foremost a business, and it's important to them that the British public continue to finance the excessive luxurious lifestyles of the now quite enormous, wasteful and useless 'royal' family. I find it very sad.",Morrissey,Sad
Sometimes I'm sad and mostly I like sad songs.,Nico,Sad
"Scientology is probably one of the most misunderstood things, and it's sad that it's so misunderstood.",Stanley Clarke,Sad
"I think Paris smells not just sweet but melancholy and curious, sometimes sad but always enticing and seductive. She's a city for the all senses, for artists and writers and musicians and dreamers, for fantasies, for long walks and wine and lovers and, yes, for mysteries.",M. J. Rose,Sad
"I've had tons of bullies who would call me retarded, even on my Facebook page. It's sad and it really hurts. I want to tell people not to use the word. Don't say your friend's retarded when they do something foolish. If you have a disability, keep working hard. Whatever it takes, do it, and don't be mean to people.",Lauren Potter,Sad
I try to make an album that reflects what I love about country music. It's not just all about happy parties all the time. There are some sad songs.,Dierks Bentley,Sad
"The tree I had in the garden as a child, my beech tree, I used to climb up there and spend hours. I took my homework up there, my books, I went up there if I was sad, and it just felt very good to be up there among the green leaves and the birds and the sky.",Jane Goodall,Sad
"My guilty pleasure at the end of the day is an old thesaurus. I know that can lead to overwriting, but if words such as lambent, pyretic and boscy exist, how sad they should stay recondite.",Bettany Hughes,Sad
"I like happy endings in movies. I think life has a happy ending. When it's all said and done, it's all something worthwhile, and I want my movies to reflect that. There are enough things to be sad about. When you pop in a movie, let the message be one that's one of hope.",Jon Favreau,Sad
I have the choice of being constantly active and happy or introspectively passive and sad.,Sylvia Plath,Sad
The sad and horrible conclusion is that no one cared that Jews were being murdered... This is the Jewish lesson of the Holocaust and this is the lesson which Auschwitz taught us.,Ariel Sharon,Sad
"What if the Soviet intervention was a blessing in disguise? It saved the myth that if the Soviets were not to intervene, there would have been some flowering authentic democratic socialism and so on. I'm a little bit more of a pessimist there. I think that the Soviets - it's a very sad lesson - by their intervention, saved the myth.",Slavoj Zizek,Sad
It is a sad day for our country when the moral foundation of our law and the acknowledgment of God has to be hidden from public view to appease a federal judge.,Soledad O'Brien,Sad
They say such nice things about people at their funerals that it makes me sad that I'm going to miss mine by just a few days.,Garrison Keillor,Sad
But me writing sad songs doesn't mean I am a sad person.,Phoebe Bridgers,Sad
"Sometimes I was sad, sometimes happy. Just on and off. Always I felt welcome. It's just, you know, sometimes as a human being, you cannot always be happy. You do good things, you do bad things, people talk.",Caster Semenya,Sad
It is sad to grow old but nice to ripen.,Brigitte Bardot,Sad
I think the thing's that perhaps sad really is that younger people haven't come in and I think it must have been absolutely fantastic to have worked in the 50's when you had all of the great Broadway composers and when West Side Story didn't win the Tony Award.,Andrew Lloyd Webber,Sad
"Dance has helped me overcome a lot of personal challenges. If I feel sad or depressed, I just go to the set and dance. It makes me feel alive.",Remo D'Souza,Sad
"Things that I feel really sad about, I talk about. That way, if it's funny, it doesn't hurt anymore.",Pete Davidson,Sad
"I've been broke and sad, rich and sad, broke and happy, rich and happy, and I'll take the rich version over the broke version all day long.",Jen Sincero,Sad
Those who gave away their wings are sad not to see them fly.,Antonio Porchia,Sad
"It's very simple, I just tell my sad story, and people weep.",Corazon Aquino,Sad
The sad truth is that excellence makes people nervous.,Shana Alexander,Sad
"It's sad, actually, because my anxiety keeps me from enjoying things as much as I should at this age.",Amanda Seyfried,Sad
"It's cool to be in your feelings, and it's cool to be sad, and it's cool to feel all of these things.",Cuco,Sad
"I am sometimes sad when I hear the personal stories of Tibetan refugees who have been tortured or beaten. Some irritation, some anger comes. But it never lasts long. I always try to think at a deeper level, to find ways to console.",Dalai Lama,Sad
Sometimes I wonder if suicides aren't in fact sad guardians of the meaning of life.,Vaclav Havel,Sad
"Corporate tax reform is nice in theory but tough in practice. It most likely requires lower tax rates and the closing of loopholes, which many companies are sure to fight. And whatever new, lower tax rate is determined, there will probably be another country willing to lower its rate further, creating a sad race to zero.",Andrew Ross Sorkin,Sad
The day I am not able to fly will be a sad day for me.,Ratan Tata,Sad
"Even when I'm in quite a happy state of mind, I like writing really sad songs. I think a lot of people do.",Ellie Goulding,Sad
We have but one permanent home: heaven - that's still the old truth that we always have to re-learn - and it's only through the impact of sad experiences that we assimilate it.,Pierre Teilhard de Chardin,Sad
I was a million percent in love with Edward Scissorhands. I remember looking in the mirror on the last day of shooting... and thinking how sad I was to be saying goodbye to Edward.,Johnny Depp,Sad
I have a piece of great and sad news to tell you: I am dead.,Jean Cocteau,Sad
All people are sad clowns. That's the key to comedy - and it's a buffer against reality.,Bob Odenkirk,Sad
"My belief is that if I can achieve that level of entertainment by making the audience happy or sad or angry, then I have succeeded as an actor and have done my job. The profits and the fame as an actor will eventually surface, but first and foremost comes the work as an actor.",Cole Hauser,Sad
I do not take steroids. I never have. It's sad to me that people want to point fingers. I don't do that. That's not me. I wouldn't feel like a human being.,Jackie Joyner-Kersee,Sad
"Bob summed it up best when he was on his knees at the end of the night saying, 'Don't trust in Guided By Voices.' You were there; was the show awful or something? I know it was sloppy, but they're not really that tight anyway, but was it embarrassing, was it sad?",Kim Deal,Sad
"My dad was a homicide cop in the gay neighborhood in the city when gay neighborhoods were desperate, depressing, sad places run by the mob. The only gay people he'd met when I came out to him were corpses.",Dan Savage,Sad
"I meditate an hour in the morning and an hour in the evening. Once a year I go away for a long retreat. And overall, I just feel more comfortable in my own skin and less anxious, less sad, less fearful.",Rivers Cuomo,Sad
"Food is not your remedy for problems. Food is not going to change your life. If you are lonely, food is not going to be your company. If you are sad, food is not going to give you solace.",Jean Nidetch,Sad
I love jazz music and sad music. I'm a sentimental guy. I'm a romantic guy.,Fred Durst,Sad
"There must be something solemn, serious, and tender about any attitude which we denominate religious. If glad, it must not grin or snicker; if sad, it must not scream or curse.",William James,Sad
"I loved being Maleficent. I was quite sad to put my staff down and put my horns away because somehow, she just lives in a different world.",Angelina Jolie,Sad
"It would be a sad day if we British stopped being cynical, but you sometimes wonder whether we overdo it.",Boris Johnson,Sad
"The flesh, alas, is sad, and I have read all the books.",Stephane Mallarme,Sad
"Often when I go to home of people who have small children, the children will run from me, even though they have seen me on television. I understand why they do this but it is a sad feeling for me, even so.",Andre The Giant,Sad
I don't have many sad days.,Billy Graham,Sad
"It makes me sad when I find sisters who aren't joyful. They might smile, but with just a smile they could be flight attendants!",Pope Francis,Sad
It is so sad that it takes so long for people to understand what needs to happen in order to be free.,Faith Ringgold,Sad
We keep racism alive. We pass it on to our children. I think that is very sad.,Ruby Bridges,Sad
"It's not nice to say it - I know female musicians, but not so many rappers. I can't think of one I idolize, which is sad, but I'm hoping that will change.",Awkwafina,Sad
And it's sad because it's like a surprise to people - almost an anomaly - when artists are actually refined and trained on an instrument. That's the last thing people think about.,Vanessa Carlton,Sad
"I wanted to write a book that talked about the emotions of children, which is the rainbow. We all have moods. We talk about being blue when we're sad, and being yellow when we're cowards, and when we're mad, we're red.",Dolly Parton,Sad
"The South is very beautiful but its beauty makes one sad because the lives that people live here, and have lived here, are so ugly.",James Baldwin,Sad
