quotes,authors,categories
"If you can't see it, you can't be it. It's just having those brilliant women break out and do something - then other girls can say, 'I can do it, too!'",Marianne Elliott,Women
"If women ran the world we wouldn't have wars, just intense negotiations every 28 days.",Robin Williams,Women
"After women, flowers are the most lovely thing God has given the world.",Christian Dior,Women
"There are only three things women need in life: food, water, and compliments.",Chris Rock,Women
There will never be a new world order until women are a part of it.,Alice Paul,Women
I am not satisfied in making money for myself. I endeavor to provide employment for hundreds of the women of my race.,Madam C. J. Walker,Women
"If women didn't exist, all the money in the world would have no meaning.",Aristotle Onassis,Women
"With trans people, I just think you can't help the way you are born, though. You know, it's DNA, it's genetics. I'm just glad people can do things about their own happiness. I think this thought process that they're trying to wipe out women is a bit ridiculous - it's a minority of people.",Kathy Burke,Women
Those men get along best with women who can get along best without them.,Charles Baudelaire,Women
"I think it's important for little girls growing up, and young women, to have one in every walk of life. So from that point of view, I'm proud to be a role model!",Sally Ride,Women
"I decided blacks should not have to experience the difficulties I had faced, so I decided to open a flying school and teach other black women to fly.",Bessie Coleman,Women
"Being natural is incredibly empowering for women because it's just who you are. You're embracing all the beautiful things about you from your head to your toes. Because when you mask so much of your natural beauty, people don't get to see that.",Rozonda Thomas,Women
Women need a reason to have sex. Men just need a place.,Billy Crystal,Women
"I have frequently been questioned, especially by women, of how I could reconcile family life with a scientific career. Well, it has not been easy.",Marie Curie,Women
"We are braver and wiser because they existed, those strong women and strong men... We are who we are because they were who they were. It's wise to know where you come from, who called your name.",Maya Angelou,Women
"Saving our planet, lifting people out of poverty, advancing economic growth... these are one and the same fight. We must connect the dots between climate change, water scarcity, energy shortages, global health, food security and women's empowerment. Solutions to one problem must be solutions for all.",Ban Ki-moon,Women
There are only two types of women - goddesses and doormats.,Pablo Picasso,Women
"It's always wonderful to get to know women, with the mystery and the joy and the depth. If you can make a woman laugh, you're seeing the most beautiful thing on God's Earth.",Keanu Reeves,Women
"One thing I always tell players is that there are three bad things: Nothing good happens after midnight, nothing good happens when you're around guns unless you're going hunting, and you don't want to mess around with women that you don't know because a lot of times, bad things happen.",Nick Saban,Women
"That little man in black there, he says women can't have as much rights as men 'cause Christ wasn't a woman! Where did your Christ come from? Where did your Christ come from? From God and a woman! Man had nothing to do with Him.",Sojourner Truth,Women
Reputation is what men and women think of us; character is what God and angels know of us.,Thomas Paine,Women
"There are two powers in the world; one is the sword and the other is the pen. There is a great competition and rivalry between the two. There is a third power stronger than both, that of the women.",Muhammad Ali Jinnah,Women
"The first problem for all of us, men and women, is not to learn, but to unlearn.",Gloria Steinem,Women
Let's be very clear: Strong men - men who are truly role models - don't need to put down women to make themselves feel powerful. People who are truly strong lift others up. People who are truly powerful bring others together.,Michelle Obama,Women
"Feminism encourages women to leave their husbands, kill their children, practice witchcraft, destroy capitalism and become lesbians.",Pat Robertson,Women
All the reasonings of men are not worth one sentiment of women.,Voltaire,Women
"Women should not be forced to accept sexual harassment as the price of admission to a life and career in the political world. They should not have to endure unwanted touching, innuendo, and propositioning from men in positions of power.",J. B. Pritzker,Women
Feminism was established to allow unattractive women easier access to the mainstream.,Rush Limbaugh,Women
We hold these truths to be self-evident: that all men and women are created equal.,Elizabeth Cady Stanton,Women
"All the women want to be with me, all the men want to be like me.",Ric Flair,Women
"If all men are born free, how is it that all women are born slaves?",Mary Astell,Women
I've looked on many women with lust. I've committed adultery in my heart many times. God knows I will do this and forgives me.,Jimmy Carter,Women
"I just like to have words that describe things correctly. Now to me, 'black feminist' does not do that. I need a word that is organic, that really comes out of the culture, that really expresses the spirit that we see in black women. And it's just... womanish.",Alice Walker,Women
"Fasting is, first and foremost, an exercise for identifying and managing adversity in all its forms. With faith, in full conscience, fasting calls women and men to an extra degree of self-awareness.",Tariq Ramadan,Women
Everything we see in the world is the creative work of women.,Mustafa Kemal Ataturk,Women
"Men, their rights, and nothing more; women, their rights, and nothing less.",Susan B. Anthony,Women
I want to empower women. I want people to be afraid of the women I dress.,Alexander McQueen,Women
"The principle goal of education in the schools should be creating men and women who are capable of doing new things, not simply repeating what other generations have done.",Jean Piaget,Women
Everyone is allowed to be vulnerable. I think women and men and dogs and cats and ants and aliens can all express themselves and be vulnerable.,Melanie Martinez,Women
"In 1969, I gave up women and alcohol - it was the worst 20 minutes of my life.",George Best,Women
"If there hadn't been women we'd still be squatting in a cave eating raw meat, because we made civilization in order to impress our girlfriends.",Orson Welles,Women
"At the end of the day, women are a distraction. Whether you realize it or not.",Kevin Hart,Women
Nature has given women so much power that the law has very wisely given them little.,Samuel Johnson,Women
"There are no ugly women, only lazy ones.",Helena Rubinstein,Women
"I'm a multi-faceted woman and person, like all women are - there's no black and white. We have shades of grey in the middle. And even many more colours that other people don't see!",Shakira,Women
"Because you are women, people will force their thinking on you, their boundaries on you. They will tell you how to dress, how to behave, who you can meet and where you can go. Don't live in the shadows of people's judgement. Make your own choices in the light of your own wisdom.",Amitabh Bachchan,Women
"Make women rational creatures, and free citizens, and they will quickly become good wives; - that is, if men do not neglect the duties of husbands and fathers.",Mary Wollstonecraft,Women
I am both humbled and honored to receive the Honda Sports Award for women's basketball.,Brittney Griner,Women
The seeds of success in every nation on Earth are best planted in women and children.,Joyce Banda,Women
"If I became a philosopher, if I have so keenly sought this fame for which I'm still waiting, it's all been to seduce women basically.",Jean-Paul Sartre,Women
"All women have a perception much more developed than men. So all women somehow, being repressed for so many millennia, they ended up by developing this sixth sense and contemplation and love. And this is something that we have a hard time to accept as part of our society.",Paulo Coelho,Women
"All women do have a different sense of sexuality, or sense of fun, or sense of like what's sexy or cool or tough.",Angelina Jolie,Women
"When freedom does not have a purpose, when it does not wish to know anything about the rule of law engraved in the hearts of men and women, when it does not listen to the voice of conscience, it turns against humanity and society.",Pope John Paul II,Women
"Generally speaking, men are held in great esteem in all parts of the world, so why shouldn't women have their share? Soldiers and war heroes are honored and commemorated, explorers are granted immortal fame, martyrs are revered, but how many people look upon women too as soldiers?",Anne Frank,Women
"Women desire six things: They want their husbands to be brave, wise, rich, generous, obedient to wife, and lively in bed.",Geoffrey Chaucer,Women
"We need women at all levels, including the top, to change the dynamic, reshape the conversation, to make sure women's voices are heard and heeded, not overlooked and ignored.",Sheryl Sandberg,Women
"A feminist is a person who believes in the power of women just as much as they believe in the power of anyone else. It's equality, it's fairness, and I think it's a great thing to be a part of.",Zendaya,Women
"Time is the most valuable thing on earth: time to think, time to act, time to extend our fraternal relations, time to become better men, time to become better women, time to become better and more independent citizens.",Samuel Gompers,Women
"A family is a unit composed not only of children but of men, women, an occasional animal, and the common cold.",Ogden Nash,Women
Cricket is not gender biased. It isn't that men's cricket is different and women's a different one.,Mithali Raj,Women
"I really want women to know their power, to value their experience. To understand that nothing has been more wholesome in the political process than the increased involvement of women.",Nancy Pelosi,Women
"Above all, we must realize that no arsenal, or no weapon in the arsenals of the world, is so formidable as the will and moral courage of free men and women. It is a weapon our adversaries in today's world do not have.",Ronald Reagan,Women
"Girls of color and young women need to be seen, heard, and valued. Schools can help make this happen by including our stories in the curriculum.",Marley Dias,Women
Sometimes I wonder if men and women really suit each other. Perhaps they should live next door and just visit now and then.,Katharine Hepburn,Women
"I gravitate towards roles where women find strength in very difficult, uncompromising situations but maintain clarity in mind, discipline at heart, and a certain strength in spirit.",Michelle Yeoh,Women
"No. I'm not. Nor have I ever been, although I know there are people who thought I was. I do have a lot of women friends, but none of them is gay, nor have they ever been.",Anne Murray,Women
I'm a heroine addict. I need to have sex with women who have saved someone's life.,Mitch Hedberg,Women
"If we do not lift up women and families, everyone will fall short.",Kamala Harris,Women
"In order to improve maternal health, we have to focus on improving all women's health and access to care - not just during labor and delivery, but before and after pregnancy, and throughout our lives.",Leana S. Wen,Women
"My ideal man is faithful, honest, and a gentleman who knows how to treat women.",Irina Shayk,Women
Gender equality will only be reached if we are able to empower women.,Michelle Bachelet,Women
Whenever people ask me: 'Why didn't you get up when the bus driver asked you?' I say it felt as though Harriet Tubman's hands were pushing me down on one shoulder and Sojourner Truth's hands were pushing me down on the other shoulder. I felt inspired by these women because my teacher taught us about them in so much detail.,Claudette Colvin,Women
We needed to be assertive as women in those days - assertive and aggressive - and the degree to which we had to be that way depended on where you were. I had to be.,Katherine Johnson,Women
"A problem shared is a problem halved, but as with so many problems affecting women - periods, menopause, post-natal depression - we often feel embarrassed, as if we're moaning or just plain wrong to air them.",Konnie Huq,Women
They say the way to a man's heart is through his stomach. It's the same way with women... or at least the ones I want to be with.,Ian Somerhalder,Women
"In a world that wants women to whisper, I choose to yell.",Luvvie Ajayi,Women
"I want to encourage women to embrace their own uniqueness. Because just like a rose is beautiful, so is a sunflower, so is a peony. I mean, all flowers are beautiful in their own way, and that's like women too.",Miranda Kerr,Women
"Deprived of meaningful work, men and women lose their reason for existence; they go stark, raving mad.",Fyodor Dostoevsky,Women
"We do need women in civic life. We do need women to run for office, to be in political office. We need a feminist to be at the table when decisions are being made so that the right decisions will be made.",Dolores Huerta,Women
Silence is an ornament for women.,Sophocles,Women
"The Great Depression of the 1930s saw more American unmarried women working from nine to five, mostly in repetitive, boring, subordinate, dead-end jobs. But the number of working women doubled between 1870 and 1940. During World War II it doubled once again.",Helen Fisher,Women
"Women, if the soul of the nation is to be saved, I believe that you must become its soul.",Coretta Scott King,Women
"Every day, women and girls are finding incredible confidence and taking risks. When they change one mind, pretty soon, they have changed one tradition. That changed tradition has changed a village. That one village has changed a country. That new reality means new opportunities for themselves and their daughters.",Jill Biden,Women
"The basic Buddhist stand on the question of equality between the genders is age-old. At the highest tantric levels, at the highest esoteric level, you must respect women: every woman.",Dalai Lama,Women
