quotes,authors,categories
"I worked night and day for twelve years to prevent the war, but I could not. The North was mad and blind, would not let us govern ourselves, and so the war came.",Jefferson Davis,War
"Generally speaking, men are held in great esteem in all parts of the world, so why shouldn't women have their share? Soldiers and war heroes are honored and commemorated, explorers are granted immortal fame, martyrs are revered, but how many people look upon women too as soldiers?",Anne Frank,War
"No matter what political reasons are given for war, the underlying reason is always economic.",A. J. P. Taylor,War
Business is a combination of war and sport.,Andre Maurois,War
The whole art of war consists of guessing at what is on the other side of the hill.,Duke of Wellington,War
"It was my duty to shoot the enemy, and I don't regret it. My regrets are for the people I couldn't save: Marines, soldiers, buddies. I'm not naive, and I don't romanticize war. The worst moments of my life have come as a SEAL. But I can stand before God with a clear conscience about doing my job.",Chris Kyle,War
War is failure of diplomacy.,John Dingell,War
The Cold War is over but Cold War thinking survives.,Joseph Rotblat,War
"Life on Earth is at the ever-increasing risk of being wiped out by a disaster, such as sudden global nuclear war, a genetically engineered virus or other dangers we have not yet thought of.",Stephen Hawking,War
If we lose the war in the air we lose the war and we lose it quickly.,Bernard Law Montgomery,War
"My subject is War, and the pity of War. The Poetry is in the pity.",Wilfred Owen,War
"God is day and night, winter and summer, war and peace, surfeit and hunger.",Heraclitus,War
A bad peace is even worse than war.,Tacitus,War
"Organize, agitate, educate, must be our war cry.",Susan B. Anthony,War
"In order for a war to be just, three things are necessary. First, the authority of the sovereign. Secondly, a just cause. Thirdly, a rightful intention.",Thomas Aquinas,War
"I do not want war. I am not seeking revenge, even though I can see before my eyes the great sacrifices made by the Ukrainian people. I am seeking peace and will achieve Ukraine's unity.",Petro Poroshenko,War
"Killing Japanese didn't bother me very much at that time... I suppose if I had lost the war, I would have been tried as a war criminal.",Curtis LeMay,War
"Ants are so much like human beings as to be an embarrassment. They farm fungi, raise aphids as livestock, launch armies into war, use chemical sprays to alarm and confuse enemies, capture slaves, engage in child labour, exchange information ceaselessly. They do everything but watch television.",Lewis Thomas,War
I took a speed-reading course and read War and Peace in twenty minutes. It involves Russia.,Woody Allen,War
"World War II, the atomic bomb, the Cold War, made it hard for Americans to continue their optimism.",Stephen Ambrose,War
"Virtue is a state of war, and to live in it we have always to combat with ourselves.",Jean-Jacques Rousseau,War
There is no alternative to peace. There is no sense to go to war.,Shimon Peres,War
"Make no mistake, adolescence is a war. No one gets out unscathed.",Harlan Coben,War
"David - the man after God's own heart - was a man of war and a mighty man of valour. When all Israel were on the run, David faced Goliath - alone... with God - and he but a stripling, and well scolded, too, by his brother for having come to see the battle.",Charles Studd,War
"The one question I would have for Donald Trump is inspired by his 'Make America Great Again' cap. I would ask him, 'When was America great? When did America not have an economic depression or a war?'",Tech N9ne,War
"War is the statesman's game, the priest's delight, the lawyer's jest, the hired assassin's trade.",Percy Bysshe Shelley,War
"We live in an age, in an era where there is so much negativity, there is so much violence in the world, there is so much unrest and people are at war, that I wanted to promote the word love and red signifies love.",Elton John,War
An empire founded by war has to maintain itself by war.,Montesquieu,War
"The Great Depression of the 1930s saw more American unmarried women working from nine to five, mostly in repetitive, boring, subordinate, dead-end jobs. But the number of working women doubled between 1870 and 1940. During World War II it doubled once again.",Helen Fisher,War
"In war, events of importance are the result of trivial causes.",Julius Caesar,War
Establishing lasting peace is the work of education; all politics can do is keep us out of war.,Maria Montessori,War
"No one can guarantee success in war, but only deserve it.",Winston Churchill,War
"Sleep after toil, port after stormy seas, Ease after war, death after life does greatly please.",Edmund Spenser,War
The atomic bomb made the prospect of future war unendurable. It has led us up those last few steps to the mountain pass; and beyond there is a different country.,J. Robert Oppenheimer,War
What gunpowder did for war the printing press has done for the mind.,Wendell Phillips,War
"The operations of the federal government will be most extensive and important in times of war and danger; those of the state governments, in times of peace and security.",James Madison,War
"Peace is not only better than war, but infinitely more arduous.",George Bernard Shaw,War
"We should keep on going along the path of globalization. Globalization is good... when trade stops, war comes.",Jack Ma,War
There is so much that must be done in a civilized barbarism like war.,Amelia Earhart,War
"War is the greatest plague that can afflict humanity, it destroys religion, it destroys states, it destroys families. Any scourge is preferable to it.",Martin Luther,War
"It is only those who have neither fired a shot nor heard the shrieks and groans of the wounded who cry aloud for blood, more vengeance, more desolation. War is hell.",William Tecumseh Sherman,War
"I am a political prisoner. I am a political prisoner because I am a casualty of a perennial war that is being fought between the oppressed Irish people and an alien, oppressive, unwanted regime that refuses to withdraw from our land.",Bobby Sands,War
The tragedy of war is that it uses man's best to do man's worst.,Harry Emerson Fosdick,War
"Rich people never go to war. You ask a college kid to go to war, and he's like, 'Umm, I'm taking this sociology class, and I think war is, like, really stupid, and my roommate's, like, half Afghani, so it's going to cause some static.'",Bill Burr,War
"My mom, Irmelin, taught me the value of life. Her own life was saved by my grandmother during World War II.",Leonardo DiCaprio,War
War is never a solution; it is an aggravation.,Benjamin Disraeli,War
"War is hugely profitable. It creates so much money because it's so easy to spend money very fast. There are huge fortunes to be made. So there is always an encouragement to promote war and keep it going, to make sure that we identify people who are 'others' whom we can legitimately make war upon.",Roger Waters,War
"I saw courage both in the Vietnam War and in the struggle to stop it. I learned that patriotism includes protest, not just military service.",John F. Kerry,War
War should never be entered upon until every agency of peace has failed.,William McKinley,War
A nation's ability to fight a modern war is as good as its technological ability.,Frank Whittle,War
"We should invade their countries, kill their leaders and convert them to Christianity. We weren't punctilious about locating and punishing only Hitler and his top officers. We carpet-bombed German cities; we killed civilians. That's war. And this is war.",Ann Coulter,War
"I covered the Vietnam War. I remember the lies that were told, the lives that were lost - and the shock when, twenty years after the war ended, former Defense Secretary Robert S. McNamara admitted he knew it was a mistake all along.",Walter Cronkite,War
"Morality binds people into groups. It gives us tribalism, it gives us genocide, war, and politics. But it also gives us heroism, altruism, and sainthood.",Jonathan Haidt,War
"The human voice: It's the instrument we all play. It's the most powerful sound in the world, probably. It's the only one that can start a war or say 'I love you.' And yet many people have the experience that when they speak, people don't listen to them.",Julian Treasure,War
"I think NATO is a Cold War product. I think NATO historically should have shut up shop in 1990 along with the Warsaw Pact; unfortunately, it didn't.",Jeremy Corbyn,War
"It takes a few to make war, but it takes a village and a nation to build peace.",Abiy Ahmed,War
"Our Generation has had no Great war, no Great Depression. Our war is spiritual. Our depression is our lives.",Chuck Palahniuk,War
"I would trade 20 white babies for an Asian baby. If I'm ever rich, I want a closet full of Asian babies. And I'll just pull them out whenever I'm feeling down, you know? All kinds. Korean ones. Chinese ones. Vietnamese - not so much. My dad was in the war, and I hold a grudge.",Tom Segura,War
The First World War was a war devoid of any virtue. It arose from the quagmire of European tribalism: a complex interplay of nation-state destinies overlaid by notions of cultural superiority peppered with racism.,Paul Keating,War
"He was a degenerate gambler. That is, a man who gambled simply to gamble and must lose. As a hero who goes to war must die. Show me a gambler and I'll show you a loser, show me a hero and I'll show you a corpse.",Mario Puzo,War
War makes strange bedfellows.,Helen Thomas,War
"Oh, sure, we have another world war coming, and another great depression, but where are the leaders this time?",Kurt Vonnegut,War
The hate and scorn showered on us Negro officers by our fellow Americans convinced me that there was no sense in my dying for a world ruled by them. I made up my mind that if I got through this war I would study law and use my time fighting for men who could not strike back.,Charles Hamilton Houston,War
"The United States is not, and never will be, at war with Islam.",Barack Obama,War
"I had a very strong feeling about the Vietnam War, and I had a strong feeling about participating in it. The military draft was in place, I was summoned for a physical exam, and I was either going to be classified as fit for military service or make my objection to it. So I made my objection to it.",Harrison Ford,War
"I just want you to know that, when we talk about war, we're really talking about peace.",George W. Bush,War
"If we are to teach real peace in this world, and if we are to carry on a real war against war, we shall have to begin with the children.",Mahatma Gandhi,War
"Without perestroika, the cold war simply would not have ended. But the world could not continue developing as it had, with the stark menace of nuclear war ever present.",Mikhail Gorbachev,War
"Remember that politics, colonialism, imperialism and war also originate in the human brain.",Vilayanur S. Ramachandran,War
"I've always been at war with myself, for right or wrong. I don't know how to explain it more. It's universal. Some people are better at dealing with it, and they sleep with no pain - not pain, arguments. I've grown quite comfortable with being at war.",Brad Pitt,War
"As long as war is regarded as wicked, it will always have its fascination. When it is looked upon as vulgar, it will cease to be popular.",Oscar Wilde,War
History teaches that war begins when governments believe the price of aggression is cheap.,Ronald Reagan,War
"Unless a nation's life faces peril, war is murder.",Mustafa Kemal Ataturk,War
The best way to solve problems and to fight against war is through dialogue.,Malala Yousafzai,War
I'm not afraid to say I'm at war with the pigs.,Fred Hampton,War
"God employs several translators; some pieces are translated by age, some by sickness, some by war, some by justice.",John Donne,War
War is like love; it always finds a way.,Bertolt Brecht,War
"War is not the answer, because only love can conquer hate.",Marvin Gaye,War
War is a racket. It is the only one international in scope. It is the only one in which the profits are reckoned in dollars and the losses in lives.,Smedley Butler,War
"Classical tragedy was the war between good and evil. We wanted evil to be defeated and good to be victorious. But the battle in modern tragedy is between good and good. And no matter which side wins, we'll still be heartbroken.",Asghar Farhadi,War
All war represents a failure of diplomacy.,Tony Benn,War
Peace is not a relationship of nations. It is a condition of mind brought about by a serenity of soul. Peace is not merely the absence of war. It is also a state of mind. Lasting peace can come only to peaceful people.,Jawaharlal Nehru,War
My objective is to fulfil the dream of Bangabandhu through building a hunger- and poverty-free Golden Bangladesh being imbued with the spirit of the War of Liberation.,Sheikh Hasina,War
"You must all be aware that modern war is not a mere matter of military operations. It involves the whole strength and all the resources of the nation. Not only soldiers, but also all citizens without exception, take part.",Chiang Kai-shek,War
"Strike against war, for without you no battles can be fought!",Helen Keller,War
"I was drafted during the Korean War. None of us wanted to go... It was only a couple of years after World War II had ended. We said, 'Wait a second? Didn't we just get through with that?'",Clint Eastwood,War
There are two problems for our species' survival - nuclear war and environmental catastrophe - and we're hurtling towards them. Knowingly.,Noam Chomsky,War
"It takes all kinds to make the world go 'round. If everyone was straight-laced and uptight, it would sure be a drag. We need a little tug of war in society.",Nikki Sixx,War
"Even philosophers will praise war as ennobling mankind, forgetting the Greek who said: 'War is bad in that it begets more evil than it kills.'",Immanuel Kant,War
"All the miseries and evils which men suffer from vice, crime, ambition, injustice, oppression, slavery and war, proceed from their despising or neglecting the precepts contained in the Bible.",Noah Webster,War
Be convinced that to be happy means to be free and that to be free means to be brave. Therefore do not take lightly the perils of war.,Thucydides,War
Sports is like a war without the killing.,Ted Turner,War
"For me, true beauty has nothing to do with wrinkles and everything to do with the fact that my maternal grandmother raised five children just after the war and remained a fighter throughout her life. True beauty is the slick of red lipstick my paternal grandmother would put on before going to church on Sunday.",Monica Bellucci,War
To make a film is easy; to make a good film is war. To make a very good film is a miracle.,Alejandro Gonzalez Inarritu,War
"The opposite of war is not peace, it's creation.",Jonathan Larson,War
I am against all war.,Sophia Loren,War
Public diplomacy was an effective Cold War weapon.,Antony Blinken,War
Everything in war is very simple. But the simplest thing is difficult.,Carl von Clausewitz,War
I can testify to what UNICEF means to children because I was among those who received food and medical relief right after World War II.,Audrey Hepburn,War
"Serious sport has nothing to do with fair play. It is bound up with hatred, jealousy, boastfulness, disregard of all rules and sadistic pleasure in witnessing violence. In other words, it is war minus the shooting.",George Orwell,War
"There are no absolute rules of conduct, either in peace or war. Everything depends on circumstances.",Leon Trotsky,War
"By the last returns to the Department of War the militia force of the several States may be estimated at 800,000 men - infantry, artillery, and cavalry.",James Monroe,War
