quotes,authors,categories
"No fundamental social change occurs merely because government acts. It's because civil society, the conscience of a country, begins to rise up and demand - demand - demand change.",Joe Biden,Society
Solitude is better than the society of evil persons.,Abu Bakr,Society
"Everyone in society should be a role model, not only for their own self-respect, but for respect from others.",Barry Bonds,Society
A state of society where men may not speak their minds cannot long endure.,Winston Churchill,Society
"Drones overall will be more impactful than I think people recognize, in positive ways to help society.",Bill Gates,Society
"Cinema is a reflection of society and, in most cases, has the ability to be a mirror and not just show the problems but also give solutions and help them reach a large number of people through faces and voices that matter.",Kirti Kulhari,Society
"A liberal education is at the heart of a civil society, and at the heart of a liberal education is the act of teaching.",A. Bartlett Giamatti,Society
"In our society, the women who break down barriers are those who ignore limits.",Arnold Schwarzenegger,Society
"Cultural patterns of oppression are not only interrelated but are bound together and influenced by the intersectional systems of society. Examples of this include race, gender, class, ability, and ethnicity.",Kimberle Williams Crenshaw,Society
Nothing brings me more happiness than trying to help the most vulnerable people in society. It is a goal and an essential part of my life - a kind of destiny. Whoever is in distress can call on me. I will come running wherever they are.,Princess Diana,Society
"If you're white and you're wrong, then you're wrong; if you're black and you're wrong, you're wrong. People are people. Black, blue, pink, green - God make no rules about color; only society make rules where my people suffer, and that why we must have redemption and redemption now.",Bob Marley,Society
"There was a time when men thought it was sexy to have a housewife waiting for him to come home from work in her slippers, but in modern society, I think an independent woman is even more sexy.",Kat Graham,Society
The family is the first essential cell of human society.,Pope John XXIII,Society
"The opposite of courage in our society is not cowardice, it is conformity.",Rollo May,Society
Society is unity in diversity.,George Herbert Mead,Society
"The love of the family, the love of one person can heal. It heals the scars left by a larger society. A massive, powerful society.",Maya Angelou,Society
"Having soon discovered to be great, I must appear so, and therefore studiously avoided mixing in society, and wrapped myself in mystery, devoting my time to fasting and prayer.",Nat Turner,Society
"All women have a perception much more developed than men. So all women somehow, being repressed for so many millennia, they ended up by developing this sixth sense and contemplation and love. And this is something that we have a hard time to accept as part of our society.",Paulo Coelho,Society
Censorship reflects a society's lack of confidence in itself.,Potter Stewart,Society
"When freedom does not have a purpose, when it does not wish to know anything about the rule of law engraved in the hearts of men and women, when it does not listen to the voice of conscience, it turns against humanity and society.",Pope John Paul II,Society
AIDS is not just God's punishment for homosexuals; it is God's punishment for the society that tolerates homosexuals.,Jerry Falwell,Society
No system of mass surveillance has existed in any society that we know of to this point that has not been abused.,Edward Snowden,Society
"Men and women must be educated, in a great degree, by the opinions and manners of the society they live in.",Mary Wollstonecraft,Society
"We have to be bold in our national ambitions. First, we must win the fight against poverty within the next decade. Second, we must improve moral standards in government and society to provide a strong foundation for good governance. Third, we must change the character of our politics to promote fertile ground for reforms.",Gloria Macapagal Arroyo,Society
Society is like a stew. If you don't stir it up every once in a while then a layer of scum floats to the top.,Edward Abbey,Society
"I think it's important for us as a society to remember that the youth within juvenile justice systems are, most of the time, youths who simply haven't had the right mentors and supporters around them - because of circumstances beyond their control.",Q'orianka Kilcher,Society
"We shall probably get nearest to the truth if we think of the conscious and personal psyche as resting upon the broad basis of an inherited and universal psychic disposition which is as such unconscious, and that our personal psyche bears the same relation to the collective psyche as the individual to society.",Carl Jung,Society
We live in a society obsessed with public opinion. But leadership has never been about popularity.,Marco Rubio,Society
Sports are a microcosm of society.,Billie Jean King,Society
"My job as a leader is to make sure everybody in the company has great opportunities, and that they feel they're having a meaningful impact and are contributing to the good of society. As a world, we're doing a better job of that. My goal is for Google to lead, not follow that.",Larry Page,Society
"I can relax with bums because I am a bum. I don't like laws, morals, religions, rules. I don't like to be shaped by society.",Charles Bukowski,Society
The true meaning of feminism is this: to use your strong womanly image to gain strong results in society.,Pamela Anderson,Society
The best things and best people rise out of their separateness; I'm against a homogenized society because I want the cream to rise.,Robert Frost,Society
Freedom in capitalist society always remains about the same as it was in ancient Greek republics: Freedom for slave owners.,Vladimir Lenin,Society
Racism is not just slavery and Jim Crow. It is the daily violence that is enacted on our communities each and every day we live in this White supremacist society.,Cori Bush,Society
"A multicultural society does not reject the culture of the other but is prepared to listen, to see, to dialogue and, in the final analysis, to possibly accept the other's culture without compromising its own.",Reuven Rivlin,Society
"I wanted to start a revolution, using art to build the sort of society I myself envisioned.",Yayoi Kusama,Society
A gender-equal society would be one where the word 'gender' does not exist: where everyone can be themselves.,Gloria Steinem,Society
"No man can be judged a criminal until he is found guilty; nor can society take from him the public protection until it has been proved that he has violated the conditions on which it was granted. What right, then, but that of power, can authorize the punishment of a citizen so long as there remains any doubt of his guilt?",Cesare Beccaria,Society
"After a shooting spree, they always want to take the guns away from the people who didn't do it. I sure as hell wouldn't want to live in a society where the only people allowed guns are the police and the military.",William S. Burroughs,Society
Right action tends to be defined in terms of general individual rights and standards that have been critically examined and agreed upon by the whole society.,Lawrence Kohlberg,Society
The key to the future in an aging society is not found in increasing just our life span; we need to increase our health span at the same time.,Chuck Norris,Society
"Ethics or simple honesty is the building blocks upon which our whole society is based, and business is a part of our society, and it's integral to the practice of being able to conduct business, that you have a set of honest standards.",Kerry Stokes,Society
I think the teaching profession contributes more to the future of our society than any other single profession.,John Wooden,Society
I believe I have a personal responsibility to make a positive impact on society.,Anthony Fauci,Society
"Society is like the air, necessary to breathe but insufficient to live on.",George Santayana,Society
"If you truly believe in the value of life, you care about all of the weakest and most vulnerable members of society.",Joni Eareckson Tada,Society
"We live in a disposable, 'cast-off and throw-away' society that has largely lost any real sense of permanence. Ours is a world of expiration dates, limited shelf life, and planned obsolescence. Nothing is absolute.",Myles Munroe,Society
"Since our society equates happiness with youth, we often assume that sorrow, quiet desperation, and hopelessness go hand in hand with getting older. They don't. Emotional pain or numbness are symptoms of living the wrong life, not a long life.",Martha Beck,Society
"The amount of eccentricity in a society has generally been proportional to the amount of genius, mental vigor, and moral courage it contained. That so few now dare to be eccentric marks the chief danger of the time.",John Stuart Mill,Society
"Hatred is corrosive of a person's wisdom and conscience; the mentality of enmity can poison a nation's spirit, instigate brutal life and death struggles, destroy a society's tolerance and humanity, and block a nation's progress to freedom and democracy.",Liu Xiaobo,Society
We live in a disposable society. It's easier to throw things out than to fix them. We even give it a name - we call it recycling.,Neil LaBute,Society
"A vibrant civil society can challenge those in power by documenting corruption or uncovering activities like the murder of political enemies. In democracies, this function is mostly performed by the media, NGOs or opposition parties.",Evgeny Morozov,Society
"I just want to build the best buildings. It's not about me, it's about the buildings, creating a space where society can gather and marvel in beauty and nature.",Santiago Calatrava,Society
"When we change the way we communicate, we change society.",Clay Shirky,Society
"In a free society, government reflects the soul of its people. If people want change at the top, they will have to live in different ways. Our major social problems are not the cause of our decadence. They are a reflection of it.",Cal Thomas,Society
"Your job is not just to do what your parents say, what your teachers say, what society says, but to figure out what your heart calling is and to be led by that.",Oprah Winfrey,Society
"When one lives in a society where people can no longer rely on the institutions to tell them the truth, the truth must come from culture and art.",John Trudell,Society
A society should be judged by how it treats its children. A country that fails to invest in its children is imperilling its future.,Owen Jones,Society
"Freedom in art, freedom in society, this is the double goal towards which all consistent and logical minds must strive.",Victor Hugo,Society
