quotes,authors,categories
"As all human beings are, in my view, creatures of God's design, we must respect all other human beings. That does not mean I have to agree with their choices or agree with their opinions, but indeed I respect them as human beings.",Stockwell Day,Design
"In both business and personal life, I've always found that travel inspires me more than anything else I do. Evidence of the languages, cultures, scenery, food, and design sensibilities that I discover all over the world can be found in every piece of my jewelry.",Ivanka Trump,Design
"Our guiding principle was that design is neither an intellectual nor a material affair, but simply an integral part of the stuff of life, necessary for everyone in a civilized society.",Walter Gropius,Design
I'm drawn to furniture design as complete architecture on a minor scale.,Brad Pitt,Design
"Design is about point of view, and there should be some sort of woman or lifestyle or attitude in one's head as a designer. So my being able to reach the masses was something that meant a great deal to me - especially for women who could never wear Vera Wang.",Vera Wang,Design
"Many churches of all persuasions are hiring research agencies to poll neighborhoods, asking what kind of church they prefer. Then the local churches design themselves to fit the desires of the people. True faith in God that demands selflessness is being replaced by trendy religion that serves the selfish.",Billy Graham,Design
"Design in art, is a recognition of the relation between various things, various elements in the creative flux. You can't invent a design. You recognize it, in the fourth dimension. That is, with your blood and your bones, as well as with your eyes.",D. H. Lawrence,Design
"I'm a big believer in the emotion of design, and the message that's sent before somebody begins to read, before they get the rest of the information; what is the emotional response they get to the product, to the story, to the painting - whatever it is.",David Carson,Design
"The key to making things affordable is design and technology improvements, as well as scale.",Elon Musk,Design
I studied video game design. The one thing I knew for sure about myself is I didn't want to study acting.,Dylan Sprouse,Design
"As a woman, I'm expected to want everything to be nice and to be nice myself. A very English thing. I don't design nice buildings - I don't like them. I like architecture to have some raw, vital, earthy quality.",Zaha Hadid,Design
"There are lots of examples of routine, middle-skilled jobs that involve relatively structured tasks, and those are the jobs that are being eliminated the fastest. Those kinds of jobs are easier for our friends in the artificial intelligence community to design robots to handle them. They could be software robots; they could be physical robots.",Erik Brynjolfsson,Design
Gucci has always represented great design and contemporary lifestyle.,Marco Bizzarri,Design
"Good design begins with honesty, asks tough questions, comes from collaboration and from trusting your intuition.",Freeman Thomas,Design
Programming is the art of algorithm design and the craft of debugging errant code.,Ellen Ullman,Design
"I like design, I like details, to me it is just another form of self-expression.",John Malkovich,Design
"To design is much more than simply to assemble, to order, or even to edit: it is to add value and meaning, to illuminate, to simplify, to clarify, to modify, to dignify, to dramatize, to persuade, and perhaps even to amuse. To design is to transform prose into poetry.",Paul Rand,Design
Decisions are the frequent fabric of our daily design.,Don Yaeger,Design
I'm getting into interior design.,Playboi Carti,Design
"Most companies target women as end users, but few are effectively utilizing female employees when it comes to innovating for female consumers. When women are empowered in the design and innovation process, the likelihood of success in the marketplace improves by 144%!",Indra Nooyi,Design
What made Louis Vuitton famous was the quality. We don't do marketing; we just create products which are exceptional in their design and craftsmanship.,Bernard Arnault,Design
"We must look for ways to be an active force in our own lives. We must take charge of our own destinies, design a life of substance and truly begin to live our dreams.",Les Brown,Design
Sustainability can't be like some sort of a moral sacrifice or political dilemma or a philanthropical cause. It has to be a design challenge.,Bjarke Ingels,Design
"I have a brilliant sound design team who's been working with me since 'Mr. Robot,' and one of the things we always think about - and it's also something we think about with cinematography - is how we get inside the characters' heads and how do we place the audience where we want them to be or how we want them to feel at any given moment.",Sam Esmail,Design
"A bridge is born of necessity, but it must establish its own identity. It should harmonize with its surroundings, and the design must transcend the purely local and transform the setting.",Santiago Calatrava,Design
"When you design a building, you start from a general philosophy, and you come down, and you start from detail and come up. Only the theoretical architect believes that you can make the concept and then sometime, somebody will come to build it.",Renzo Piano,Design
Design and technology should be the subject where mathematical brainboxes and science whizzkids turn their bright ideas into useful products.,James Dyson,Design
"Wherever there is a design that is highly successful in a broad range of similar environments, it is apt to emerge again and again, independently - the phenomenon known in biology as convergent evolution. I call these designs 'good tricks.'",Daniel Dennett,Design
"Character design, like story design, requires a hook to grab the reader's attention.",Ted Naifeh,Design
I design music; I don't produce it.,Travis Scott,Design
"In order to design a future of positive change, we must first become expert at changing our minds.",Jacque Fresco,Design
"My hair is different than a lot of people's. I like my hair. I like the fade. I like the little design I have. I'm cool with it. Obviously my hair is thin on top, so it looks like a bald spot, but I really could care less.",Trae Young,Design
