"I do not think I could myself be brought to support a man for office whom I knew to be an open enemy of, and scoffer at, religion.",Abraham Lincoln,Religion
"Islam is a religion. It is not an ideology. For a Muslim, there is no such thing as to be against modernity. Why should a Muslim not be a modern person? I, as a Muslim, fulfill all the requirements of my religion, and I live in a democratic, social state.",Recep Tayyip Erdogan,Religion
I have always said that often the religion you were born with becomes more important to you as you see the universality of truth.,Ram Dass,Religion
"I believe in the separation of church and state, but I do not believe in the separation of politics from religion.",Rick Warren,Religion
"Terrorism should be seen in the light of the country's security and not from the narrow perspective of caste, creed and religion.",Oscar Fernandes,Religion
"In politics, religion and other areas of culture, people disagree on the worth of competing ideas. There is no equivalent to the scientific method that can determine in a robust way which ideas match the real world, and which ones can be ruled out. So conflicting ideologies persist indefinitely.",Nathan Myhrvold,Religion
"I read about eastern philosophy and religion and existentialism. All that introspective thinking got me thinking about the great beyond. That turned my sights from inwards to outwards, and I started becoming interested in the makeup of the universe, and I started reading about astronomy, planets, and galaxies.",Carolyn Porco,Religion
"In the Orthodox religion, you don't draw the human figure. It's against the rules.",Paul Rand,Religion
"If you reject the food, ignore the customs, fear the religion and avoid the people, you might better stay at home.",James A. Michener,Religion
I believe that freedom of speech and freedom of religion go hand-in-hand in America.,Kirk Cameron,Religion
"Itjtawy was ancient Egypt's capital for over four hundred years, at a period of time called the Middle Kingdom about four thousand years ago. The site is located in the Faiyum of Egypt, and the site is really important because in the Middle Kingdom there was this great renaissance for ancient Egyptian art, architecture and religion.",Sarah Parcak,Religion
"I remember at one point being in fellowship, and everyone used to wear the fish symbol; it said you were a Christian. So I asked my father, 'Dad, why don't you wear that at work?' And he said, 'Your religion should be in your actions.' He set a great, great example.",Hugh Jackman,Religion
"In the middle ages people were tourists because of their religion, whereas now they are tourists because tourism is their religion.",Robert Runcie,Religion
I respect religion and all people's ideas of it. I think everyone should be able to do whatever they want to do with their own life. I just don't particularly like it when people try and force their ideas on others.,Steve Harris,Religion
"Every society and religion has rules, for both have moral laws. And the essence of morality consists, as in art, of drawing the line somewhere.",Huston Smith,Religion
"God expects from men something more than at such times, and that it were much to be wished for the credit of their religion as well as the satisfaction of their conscience that their Easter devotions would in some measure come up to their Easter dress.",Robert South,Religion
"I was brought up Catholic and know the stench of the Catholic Church. I moved away from religion early, but the impression remains.",Gunter Grass,Religion
An important function of theology is to keep religion tied to reason and reason to religion. Both roles are of essential importance for humanity.,Pope Benedict XVI,Religion
"These things will destroy the human race: politics without principle, progress without compassion, wealth without work, learning without silence, religion without fearlessness and worship without awareness.",Anthony de Mello,Religion
"Art and religion first; then philosophy; lastly science. That is the order of the great subjects of life, that's their order of importance.",Muriel Spark,Religion
"And religion causes most of the problems, war, and economics of course, and study your history or you're going to repeat it; and if you're burning a Harry Potter book you need some serious counseling, you don't get it, you're missing the whole point.",Michael Berryman,Religion
I respect the fact that many denominations have different points of view with respect to gay marriage and they can hold that in the sanctity in the place of their religion and not bless them or solemnize them.,Colin Powell,Religion
"We peruse one ideal, that of bringing people together in peace, irrespective of race, religion and political convictions, for the benefit of mankind.",Juan Antonio Samaranch,Religion
"I wasn't raised a Catholic, but Yolanthe was, and I wanted to get more involved in her religion.",Wesley Sneijder,Religion
Every week I get letters from people worldwide who feel that the possibilian point of view represents their understanding better than either religion or neo-atheism.,David Eagleman,Religion
"Science, like art, religion, commerce, warfare, and even sleep, is based on presuppositions.",Gregory Bateson,Religion
"Pictures may serve as helps to religion but are only an appendix to idolatry, for the people must be taught to believe in false gods and in the power of saints before they will learn to worship their images.",Horace Walpole,Religion
"All theory of modernity in sociology suggests that the more modernity there is, the less religion. In my theory we can realize that this is wrong: atheism is only one belief system among many.",Ulrich Beck,Religion
"Folk music usually has an emphasis on the lyrics and melody. And those lyrics are usually relevant in some way. And it's populist in scope, which is also true of Bad Religion. So it's more meant to draw some parallels between the two. And I think even my voice and my delivery can be thought of as a little bit folky.",Greg Graffin,Religion
"The liberals will surely argue that every person has the right to fall in love with no regard to religion, creed or gender, but I am not that liberal.",Yair Lapid,Religion
"The humanists' replacement for religion: work really hard and somehow you'll either save yourself or you'll be immortal. Of course, that's a total joke, and our progress is nothing. There may be progress in technology but there's no ethical progress whatsoever.",David Bowie,Religion
"I think of religion as man's attempt to reach God, and you can't do that.",Anne Graham Lotz,Religion
"Corporate America limits the world to consumerism. Science can limit it to the material world. Even religion limits it to a lot of theories that can explain everything. I think we need cinema to break that apart and remind us that we're not in control, and we don't understand as much as we think do.",Scott Derrickson,Religion
"America's state religion, is patriotism, a phenomenon which has convinced many of the citizenry that 'treason' is morally worse than murder or rape.",William Blum,Religion
"I understand what justice is, and I understand what freedom is, and all of my friends do. It's always been that way. I love freedom of speech. I love freedom of religion. I want my neighbor to be totally fine, for him to be a completely flaming gay guy with his new husband.",Tim Kennedy,Religion
I'm interested in spirituality and in religion and our relationship to the divine.,Giancarlo Esposito,Religion
"There is a holy, mistaken zeal in politics, as well as in religion. By persuading others, we convince ourselves.",Junius,Religion
"From faith, hope, and love, the virtues of religion referring to God, there arises a double act which bears on the spiritual communion exercised between God and us; the hearing of the word and prayer.",William Ames,Religion
The government must pursue a course of complete neutrality toward religion.,John Paul Stevens,Religion
"I've never had a mental break-down, where I've grappled with my own sense of religion, but I've definitely had my heart broken and fancied people I probably shouldn't have fancied and all that stuff.",Sophie Rundle,Religion
"Gosh, I think faith is a wonderful thing. And I even think religion's a wonderful thing. I know a lot of people want to say, 'Religion's the only reason that man has had any trouble at all,' but you know what? World War I and World War II were not fought because of religious reasons.",Kelsey Grammer,Religion
"It was the British who defined religion to divide and rule. That is what created the heat. That is what created the cut. Partition happened because of the rulers, fueled by a few powerful families on both sides who stood to gain. It is the politicians that keep everyone fighting.",Gulzar,Religion
"I'm actually an evangelical atheist, but there is something I recognise about religion: that it gives people a chance to surrender.",Brian Eno,Religion
"A lot of people, because of my contempt for the false consolations of religion, think of me as a symbolic public opponent of that in extremis. And sometimes that makes me feel a bit alarmed, to be the repository of other people's hope.",Christopher Hitchens,Religion
Religion is organized to satisfy and guide the soul - politics does the same thing for the body.,Joyce Cary,Religion
"For me, church was about not only religion but about community. A woman in my grandmother's church helped pay for my SAT classes when I was in high school and drove me there every week.",Jamila Woods,Religion
Religion and education are no match for evil without the grace of God.,B. R. Hayden,Religion
"We have seen that no religion stands on the basis of things known; none bounds its horizon within the field of human observation; and, therefore, as it can never present us with indisputable facts, so must it ever be at once a source of error and contention.",Frances Wright,Religion
"Historically, religion has often proved a more lethal and more divisive force than any secular ideology. It has also often been a more divisive force than race.",Linda Colley,Religion
"Whatever the evolutionary basis of religion, the xenophobia it now generates is clearly maladaptive.",Lawrence M. Krauss,Religion
"My mother's belief in spiritual healers grew stronger after our family went through a rough patch following my father's death. Sufi saint Karimullah Shah Kadri changed our lives, and all of us converted to Sufism. But it wasn't an instantaneous decision - it took us 10 years to convert. The change in religion was like washing away the past.",A. R. Rahman,Religion
Religion points to that area of human experience where in one way or another man comes upon mystery as a summons to pilgrimage.,Frederick Buechner,Religion
"What people are really after is, what is my stance on religion or spirituality or God? And I would say, if I find a word that came closest, it would be agnostic.",Neil deGrasse Tyson,Religion
"I'm Christian. Growing up in Ethiopia, it's half-Christian and half-Muslim. You grow up with Muslim kids. I'm very much aware of their religion.",Liya Kebede,Religion
"I have values. But morals are Christian. There's no religion here. Values. Don't hurt when you don't need to, but don't let anybody step over that line - it's an invisible line, but it's respect for somebody's space.",John Lydon,Religion
"By our form of government, the Christian religion is the established religion; and all sects and denominations of Christians are placed upon the same equal footing, and are equally entitled to protection in their religious liberty.",Samuel Chase,Religion
"In Goddess religion death is not feared, but is understood to be a part of life, followed by birth and renewal.",Carol P. Christ,Religion
"A Religion of Evolution: that, when all is said and done, is what Man needs ever more explicitly if he is to survive and 'superlive,' as soon as he becomes conscious of his power to ultra-hominize himself and of his duty to do so.",Pierre Teilhard de Chardin,Religion
We need a new order of ministers to stand in pulpits. It's not enough to sing and praise God in worship services. Any religion that doesn't encourage us to work together to end the needless suffering all around us is godless.,Susan L. Taylor,Religion
"I don't think we should ever ban anyone based on their religion. That is un-American. It is not good. What the president is doing, everybody needs to realize that what he's doing is saying, 'Let's take a step back. Let's temporarily pause.'",Nikki Haley,Religion
"A universe with a God would look quite different from a universe without one. A physics, a biology where there is a God is bound to look different. So the most basic claims of religion are scientific. Religion is a scientific theory.",Richard Dawkins,Religion
"Northeastern conservatism is moderate, accepts the modern welfare state, and dislikes mixing religion with politics. Western conservatism is hawkish, hates government, and embraces individual freedom. Southern conservatism is populist, draws on evangelical Christianity, and plays upon racial resentments.",Jacob Weisberg,Religion
"We're so mixed up about religion in this culture. We say the Pledge of Allegiance, 'under God indivisible,' but there's no prayer in the schools. I would be so untethered without my personal faith. I wouldn't be able to go through a day - but that's my own experience.",Virginia Euwer Wolff,Religion
"In 1986, Pakistan got the blasphemy law. So, while we had just two cases of blasphemy before that year, now we have thousands. It shows that one should be careful while bringing religion into legislation, because the law itself can become an instrument of persecution.",Asma Jahangir,Religion
"You can believe what you want religiously. Religion is one thing, but science, provable science, is something else.",Bill Nye,Religion
"Islam is a religion of success. Unlike Christianity, which has as its main image, in the west at least, a man dying in a devastating, disgraceful, helpless death.",Karen Armstrong,Religion
Wars have always started over religion.,Glenn Danzig,Religion
"I am utterly struck how, 300 years after his execution, Christianity became the official religion of the Roman Empire.",Peter Jennings,Religion
"Politicians use religion, and they get their troops riled up with religion.",Daron Malakian,Religion
There isn't a religion on earth that isn't damaging to the human race because every one of them is patriarchal and every one eliminates more than half of the human race - women. They are all oppressors of women.,Susan Powter,Religion
"Our civilization, such as it is, was shaped by religion, and the men who aspire to public office anyplace in the free world must make obeisance to God or risk immediate opprobrium.",Frank Sinatra,Religion
There was a time when someone would get on a plane and request to move their seat just because the person sitting next to them was of a different ethnicity or religion or nationality. But I don't think my generation wants that. That's how it used to be.,ASAP Rocky,Religion
"I don't want to make fun of somebody because of the way they look, where they're from, or their religion.",Tom Green,Religion
The visionary imagination is the source of art and religion.,Alex Grey,Religion
"If Oak Flat were a Christian holy site or, for that matter, Jewish or Muslim, no senator who wished to remain in office would dare to sneak a backdoor deal for its destruction into a spending bill - no matter what mining-company profits or jobs might result. But this is Indian religion.",Lydia Millet,Religion
Mayonnaise: One of the sauces which serve the French in place of a state religion.,Ambrose Bierce,Religion
"To uphold religious tolerance, it is very wise that an adherent of a religion should not do something forbidden in another religion in front of the adherent of the latter.",Suharto,Religion
"But even in the Christian religion, much of its real meaning is hidden by words that are misleading and symbols that but few understand.",Ernest Holmes,Religion
My father is very Jean Valjean. He's what I would call a great example of a religious person. He is a deeply thoughtful man whose religion is in his deeds way more than anything else. It's not talked about that much.,Hugh Jackman,Religion
The hierarchy of class in London was rigid. It was like a religion. It still is to a certain extent.,Ben Kingsley,Religion
One's own religion is after all a matter between oneself and one's Maker and no one else's.,Mahatma Gandhi,Religion
"I was little there were times I wanted my parents to be normal. I wanted them to have a religion. I wanted them to have a job, like the parents of every other kid I went to school with.",Gael Garcia Bernal,Religion
Any neuroscience book is the death of me. I'm currently obsessed with 'The Moral Landscape' from Sam Harris. He's a controversial writer addressing science and religion while talking about the deep undertaking of your brain.,Eiza Gonzalez,Religion
"I'm ready for a Christianity that 'ruins' my life, that captures my heart and makes me uncomfortable. I want to be filled with an astonishment which is so captivating that I am considered wild and unpredictable and... well... dangerous. Yes, I want to be 'dangerous' to a dull and boring religion.",Mike Yaconelli,Religion
Religion can never reform mankind because religion is slavery.,Robert Green Ingersoll,Religion
"Koran says whoever believes in God in the last day shall be saved. It is a religion whose very name, Islam, comes from the word Shalom, which means peace. It's about establishing peace. We greet each other with peace be upon you, which the Jews do in greeting each other.",Feisal Abdul Rauf,Religion
"If religion comes into the public square, it is as vulnerable as any other human institution to be pelted with produce. Ignorance does not become wisdom just because you gussy it up with the Gospels.",Charlie Pierce,Religion
"Religion, born of the earth's need for the disclosing of a god, is related to and co-extensive with not the individual man, but the whole of mankind.",Pierre Teilhard de Chardin,Religion
"No matter where you're from, no matter what religion you practice, your ethnicity, race, or anything else - what is it that can bring us together as people? It is, what we call in Hawaii, aloha... sincere, deep love and respect for other people as children of God.",Tulsi Gabbard,Religion
Who made these laws? That's what I want to know. So that's why I wear two crosses now. I call it double cross. I believe in God-not religion.,Ja Rule,Religion
"Martin Luther King Jr. was a Southern, conservative minister who believed in the American promise. His dream was patriotic and traditional. Family, work, self-determination and religion comprised his core values.",Jason Whitlock,Religion
"I did everything religion told me to do for a long time only to end up frustrated, beat down and jaded. I couldn't keep up. No matter how hard I tried, it was never enough. So I decided to quit. And I did.",Bart Millard,Religion
"Most religious people in America fully embrace science. So the argument that religion has some issue with science applies to a small fraction of those who declare that they are religious. They just happen to be a very vocal fraction, so you got the impression that there are more of them than there actually is.",Neil deGrasse Tyson,Religion
"In Elizabethan England or classical Athens... theater was at the center of, not culture, but society and politics and religion and civic engagement. Those things have a different audience.",Diane Paulus,Religion
There are two factors in American politics that may seem strange to Europeans: race and religion.,P. J. O'Rourke,Religion
"I remember when I was younger, older folks would say to me, 'There are three things you don't talk about at a dinner party: religion, politics, and money.' But I think the truth is quite the opposite.",Diane Guerrero,Religion
"Gandhi said it; Frederick Douglass said it. A lot of people have probably said 'It's not Christ that I have a problem with, it's his people.' And that was my struggle: it's God's people. I felt disenfranchisement. I felt so much abuse from organized religion because I'm walking in a direction that a lot of them couldn't fathom and can't understand.",Lecrae,Religion
"I'm looking for the best person irregardless of political party, of race or religion, or color of their skin. Those things don't matter to me. I want someone who's qualified, who has a qualification to character and the integrity to do the things that have to be done to save this world.",Edward Brooke,Religion
"I'm Muslim but not really. My family did not care. And I always managed to skip religion classes when I was living in the Gulf, even when they were obligatory.",Yasmine Hamdan,Religion
"Duplicity in matters of religion is not confined to Pakistan, but it hurts the most in societies where debate on religion is asphyxiated and preachers of hate have become keepers of faith.",Asma Jahangir,Religion
Religion teaches you to be satisfied with nonanswers. It's a sort of crime against childhood.,Richard Dawkins,Religion
"If you belonged to a political party or a social club that was tied to as much bigotry, misogyny, homophobia, violence, and sheer ignorance as religion is, you'd resign in protest.",Bill Maher,Religion
"I grew up without religion, but my parents have always been somewhat mystical about nature: The mountain is looking at us, stuff like that.",Phil Elverum,Religion
"Organized religion and musicals present tenets to live by that don't entirely make sense but, on the whole, make people who believe them secure, thus giving an appearance of inclusiveness.",Lisa Randall,Religion
"To an honest judge, the alleged marriage between religion and science is a shallow, empty, spin-doctored sham.",Richard Dawkins,Religion
"Every high school and college graduate in America should, I think, have some familiarity with statistics, economics and a foreign language such as Spanish. Religion may not be as indispensable, but the humanities should be a part of our repertory. They may not enrich our wallets, but they do enrich our lives. They civilize us. They provide context.",Nicholas Kristof,Religion
The fight against terrorism is not a confrontation against any religion.,Sushma Swaraj,Religion
"Let me say this loud and clear. There is a world of difference between terrorist acts and the Islamic Shari'a. Islam is not only a religion, but a way of life. And at its heart lie the sacred principles of tolerance and dialogue.",Hussein of Jordan,Religion
A religion that takes no account of practical affairs and does not help to solve them is no religion.,Mahatma Gandhi,Religion
I think what I and most other sociologists of religion wrote in the 1960s about secularization was a mistake. Our underlying argument was that secularization and modernity go hand in hand. With more modernization comes more secularization.,Peter L. Berger,Religion
"There are strengths in Islamic tradition. Islam actually, as a monotheistic religion, which defined man as a responsible agent by itself, created the idea of the individual in the Middle East and saved it from the communitarianism, the collectivism of the tribe.",Mustafa Akyol,Religion
"We want to lead normal lives, lives where our religion and our traditions translate into tolerance, so that we coexist with the world and become part of the development of the world.",Mohammad bin Salman,Religion
The First Amendment only says 'Congress shall make no law respecting an establishment of religion.' It can disrespect all it wants.,P. J. O'Rourke,Religion
"If saying that religion should be a private matter and should not have special influence in public life is illiberal, then 74% of U.K. Christians are illiberal, too.",Richard Dawkins,Religion
"Certainly good causes have sometimes been mobilized under the banner of religion, but you find the opposite, I think, more often the case.",Steven Weinberg,Religion
"Social media has lots of benefits, but compared to Christianity, it tends to group people by interests. Religion puts you with people who have nothing in common except that you're human.",Alain de Botton,Religion
The key to Judaism's survival is the emotional attachment to the religion.,Gil Marks,Religion
Disagreements between incompatible beliefs cannot be settled by reasoned argument because reasoned argument is drummed out of those trained in religion from the cradle.,Richard Dawkins,Religion
"All humanity is passion; without passion, religion, history, novels, art would be ineffectual.",Honore de Balzac,Religion
"Religion cannot and should not be replaced by atheism. Religion needs to go away and not be replaced by anything. Atheism is not a religion. It's the absence of religion, and that's a wonderful thing.",Penn Jillette,Religion
"Religion is an important part of life and culture in Brazil, very important to us as Brazilians.",Oscar,Religion
"For that again, is what all manner of religion essentially is: childish dependency.",Albert Ellis,Religion
"In spite of the huge diversity in Malaysia in terms of religion, culture, race, ethnicity and so forth, we've really gone very far in developing this country.",Najib Razak,Religion
"The conclusion that I have come to is that actually, no religion, whether it's Islam, Christianity or any idea based on scripture or texts, is a religion of 'anything,' really.",Maajid Nawaz,Religion
"Man is the religious animal. He is the only one that's got true religion, several of them.",Hal Holbrook,Religion
For me sport was a religion... with religious sentiment.,Pierre de Coubertin,Religion
One person's religion is another person's cult.,Philip Seymour Hoffman,Religion
"I think my politics are just inclined to be empathetic and humanistic. I grew up with so many different kinds of people with different politics, different religion, no religion, no politics, education, no education, and I was infatuated with all of them.",Lily Tomlin,Religion
"In Israel, there is no civil marriage. All elements of religious life - from the kosher certification of food to conversion to marriages and burials - are controlled by the rabbinate. In Israel, then, the official religion is not just Judaism. It's Orthodoxy.",Bari Weiss,Religion
"The seven deadly sins: Want of money, bad health, bad temper, chastity, family ties, knowing that you know things, and believing in the Christian religion.",Samuel Butler,Religion
Religion has caused more harm than any other idea since the beginning of time. There's nothing good I can say about it. People use it as a crutch.,Larry Flynt,Religion
"To play June, I had an immediate connect with her background and culture. We grew up with the same religion and shared a lot of the same values of family and spirituality. But I was really so inspired by what a modern woman she was.",Reese Witherspoon,Religion
Discrimination based on one's religion goes directly against our founding principles.,Abigail Spanberger,Religion
I don't judge people based on their religion. But I judge them based on how they respect the French constitution.,Marine Le Pen,Religion
"I'm not really any religion. I still study with Jehovah's Witnesses, so I say I'm Apostolic Pentecostal Jehovah's Witness Seventh-Day Adventist Jew.",Tyka Nelson,Religion
"It is immoral to brand children with religion. 'This is a Catholic child.' 'That is a Muslim child.' I want everyone to flinch when they hear such a phrase, just as they would if they heard, 'That is a Marxist child.'",Richard Dawkins,Religion
"We may fight terrorism through brute force, but the terror that is unleashed in the name of religion can only be challenged through moral courage.",Asma Jahangir,Religion
"I think it's been hard for people to understand how Islam can be a good religion, and yet the Islamists are evil. Those of us who have had experience with Islam understand this, just as we understand the difference between snake handlers and people going to church on Sunday morning.",P. J. O'Rourke,Religion
"Religion theme aside, most of the time I'm in some sort of comedy and I'm a straight man and it's really just, let's wind this guy up and see him explode.",Colin Hanks,Religion
"I have always marveled that so many religions exact such revenge against dissenters. It only weakens the appeal of their faith and contradicts any claims they might have made that 'all religions are basically the same.' If all religions were indeed the same, why not let someone be 'converted' to another religion?",Ravi Zacharias,Religion
"If your religion is better than mine and your opinion, you have a real problem.",Michael Berryman,Religion
"It is very reasonable to worry about the harm done by organized religion, and to prefer looser and more private arrangements.",Mary Douglas,Religion
"Terrorists have no religion, belief, or race. Having been a target of a number of terrorist attacks myself, I personally empathize with the victims of terrorism and appreciate their need for protection.",Sheikh Hasina,Religion
"When Religion and Royalty are swept away, the people will attack the great, and after the great, they will fall upon the rich.",Honore de Balzac,Religion
"I'm a scientist, not a theologian. I don't know if there is a God or not. Religion requires certainty.",James Lovelock,Religion
I believe every religion captures a piece of the truth.,James Van Der Beek,Religion
"Oh, there's going to be debate because you're dealing with the Bible and religion is supposed to be separate from state and that to me is already a conflict before it even hits the gay issue.",Pam Grier,Religion
I try to just talk about human stories and what I think about religion or teapots or whatever.,Eddie Izzard,Religion
"Through some combination of culture and biology, our minds are intuitively receptive to religion.",Daniel Kahneman,Religion
"You approach faith with humility. You can have some idea, but it boils down to do you see religion as a club, or do you see religion as a path? Do you see it as a wall that separates you or do you see it as a bridge that connects you to God and other people? When you see it as a bridge, you aren't so worried about bringing others over to your side.",Keith Ellison,Religion
"Religion is a complex and often contradictory force in our world. It fosters hope and comfort but also doubt and guilt. It creates both community and exclusion. It brings societies together around shared belief and tears them apart through war. However, what unites the faithful, whatever their religion, is the unshakeable force of generosity.",Laura Arrillaga-Andreessen,Religion
"In the traditional urban novel, there is only survival or not. The suburban idea, the conformist idea, that agony can be seen to and cured by doctors or psychoanalysis or self-knowledge is nowhere to be found in the city. Talking is a way of life, but it is not a cure. Same with religion.",Jane Smiley,Religion
"I have a certain pool of subject matter that I like to write about, things that interest me: politics, religion, ecology, and relationships between men and women. And that's usually what I focus on.",Don Henley,Religion
"I discovered I was a monotheist... That rules out polytheism. I have also had a problem with authority, which rules out any religion with a priesthood or leader who claims to be God's representative on Earth.",G. Willow Wilson,Religion
"Pakistan is not the torch-bearer of Islam, and if I change my country, it doesn't mean that I have to change my religion.",Adnan Sami,Religion
"I have never, ever in my life practised politics on the basis of caste, sect, or religion.",Rajnath Singh,Religion
"When my kids were growing up, I wanted their teachers to teach them science, reading, math and history. I also wanted them to care about my kids. But I did not want my children's public school teachers teaching them religion. That was my job as a parent and the job of our church, Sunday school, and youth group.",Adam Hamilton,Religion
"There's a generation of people I think without a strong connection to family, to religion, to civic duty. They have a real disassociation from the problems of the world.",Tim Heidecker,Religion
"First of all, the Jewish religion has a great deal in common with the Christian religion because, as Rabbi Gillman points out in the show, Christianity is based on Judaism. Christ was Jewish.",Barbara Walters,Religion
"It's a very different thing, religion and faith. Religion is man-made, it's man-regulated. And faith, you can define God as you wish. But I think they're two different things.",Vera Farmiga,Religion
"My four sons all knew I was a Jew, but they were allowed to be whatever they wanted to be. The only thing important to me was that they be good people who help other people, because all religion should try to make you a better person and a more caring person. Whenever religion does that for you, it's a good religion.",Kirk Douglas,Religion
"Religion and political cartoons, as you may have heard, make a difficult couple, ever since that day of 2005, when a bunch of cartoonists in Denmark drew cartoons that had repercussions all over the world - demonstrations, fatwa, they provoked violence. People died in the violence.",Patrick Chappatte,Religion
"This assumption of Negro leadership in the ghetto, then, must not be confined to matters of religion, education, and social uplift; it must deal with such fundamental forces in life as make these things possible.",Carter G. Woodson,Religion
"Overly simplistic suggestions that we ban people from entering this country, based on religion, or ban people from an entire region of the world is counterproductive. It will not work. We need to build bridges to communities, to American-Muslim communities right now, to encourage them to help us in our homeland security efforts.",Jeh Johnson,Religion
"Violence and religion have often gone together, but it's not a perfect correlation, and it doesn't have to be a permanent connection, because religions themselves change.",Steven Pinker,Religion
"Religion, like water, may be free, but when they pipe it to you, you've got to help pay for piping. And the Piper!",Pauline Phillips,Religion
"Western democracies exalt the ideal of social equality, but our economic system arguably emerged from 16th-century Calvinism, a religion whose members believed that God showed favor by bestowing wealth and other forms of success on what they called 'the chosen.'",Martha Beck,Religion
"I don't believe any religion should be exclusive or feel superior in any way, or be judgmental. It should be a quiet, private thing.",Catherine Hicks,Religion
The notion that religion can actually be something... attached to progressivism seems so bizarre. But all you have to say is that Abolition wouldn't have happened without it. The way in which African Americans managed to achieve a degree of self-determination was through the church.,Simon Schama,Religion
"Science has killed religion. There's no hope for the future with seven billion of us on the planet, and the only thing you can do is to laugh in the face of it all.",T. C. Boyle,Religion
"My political ideas and things like that, even my religion, I try to keep close to me because it's a personal thing, and I don't shove it down people's throats. I don't condemn any artist that wants to do that, like the Baldwins. That's their choice. But in my world, I'm just an entertainer.",Donny Osmond,Religion
People need religion. It's a vehicle for a moral tradition. A crucial role. Nothing can take its place.,Irving Kristol,Religion
"I write against the religion because if women want to live like human beings, they will have to live outside the religion and Islamic law.",Taslima Nasrin,Religion
"Religion is a huge part of our consciousness. I grew up in the Bible Belt, so it's our mythology. Those are the stories we learn as little kids at Sunday school. I'm not afraid to use the metaphors, because I think the stories are beautiful.",Samuel Ervin Beam,Religion
"Whatever your religion, you have to find internal happiness, which I found.",Roberto Baggio,Religion
Religion is like magic. It is all about tricks.,Michel Onfray,Religion
"In human history, we are going from knowledge to omniscience, from potence to omnipotence, from ethics and religion to righteousness. So, in my view, God comes at the end of this long process. This may not happen in our lifetimes or even in the lifetime of our species.",Martin Seligman,Religion
"My first memories of religion were being taken to Episcopal church. My father was Catholic, but my mother, I believe, was Episcopal. So I sort of veered off into the watered-down version of Catholicism.",Marilyn Manson,Religion
I grew up in the Midwest and had a lot of exposure to big religion. I went to church every Sunday - my mother even sang in the choir - and most families I knew where practicing Christians.,Michael McMillian,Religion
"Religion is a big problem in Israel and the Arab world, but again, the problem isn't religion but political leaders who want to use the religion.",Mark Kurlansky,Religion
"I know that I derive the same kind of spiritual fulfillment from what I do, being a planetary scientist, seeing our exploration of the solar system come to fruition. I get such a spiritual high from it that I don't even see the need for religion.",Carolyn Porco,Religion
"I grew up in a Jewish family, and we have raised our children in a Jewish tradition. Religion gives a framework for moral enquiry in young minds and points us to questions beyond the material.",Michael Sandel,Religion
"In countries like China and Indonesia, badminton is like a religion. Players get mobbed in the street. In China, it is a national sport, and Lin Dan, their star player, is treated like David Beckham.",Rajiv Ouseph,Religion
"If God and man are in themselves one, and if religion is the human side of this unity then must this unity be made evident to man in religion, and become in him consciousness and reality.",David Friedrich Strauss,Religion
"Democracy was always a gamble. In 1776, the founders rejected the old idea that government should be based on hierarchies according to wealth or birth or religion.",Heather Cox Richardson,Religion
The streets spoke to me in a way that religion didn't.,Fantastic Negrito,Religion
"We're all sick of holy wars and bloodshed because religion is supposed to give us life and a better life and is supposed to bring out our best self. When it results in mass destruction and hatred and anxiety, it's the antithesis I think of what religion was designed to do.",Vera Farmiga,Religion
"I believe there is a moral sense and a global ethic that commands attention from people of every religion and every faith, and people of no faith. But I think what's new is that we now have the capacity to communicate instantaneously across frontiers right across the world.",Gordon Brown,Religion
Organized religion is a sham and a crutch for weak-minded people who need strength in numbers.,Jesse Ventura,Religion
I think one of the great historical contributions of science is to weaken the hold of religion. That's a good thing.,Steven Weinberg,Religion
"The Book of Mormon is the 'keystone' of our religion, and the Doctrine and Covenants is the 'capstone,' with continuing latter day revelation. The Lord has placed His stamp of approval on both the keystone and the capstone.",Ezra Taft Benson,Religion
"In many places around the world, including Turkey until the 1950s, Muslims didn't have full freedom of religion. Even personal practice was not allowed, and they had to practice in secret.",Fethullah Gulen,Religion
"We didn't have any books at home. Not even children's books or fairy tales. The only 'fantastic' stories came from religion class. And I took them all very literally, that God sees everything, and so I felt I was always being watched. Or that dead people were in Heaven right over our village.",Herta Muller,Religion
"I was raised Catholic, and I have an aversion to anyone who takes religion to the extreme.",Conor Oberst,Religion
"Factually, the Temple Mount is the precise location of the Temple. It's the holiest place in the world for Jews. It's the third holiest place for Muslims. And we need to respect each others' rights, freedom of religion.",Naftali Bennett,Religion
"Next to religion, baseball has had a greater impact on our American way of life than any other American institution.",Herbert Hoover,Religion
"When people unfortunately use religion to facilitate their envy, arrogance and hate, communalism surfaces.",Radhanath Swami,Religion
"Kennedy believed in religious liberty and the separation of church and state. He did not believe in the right of elected officials to impose their religious views on others. He was the first Catholic ever elected president, and he spent much of the 1960 campaign defending his religion and assuring voters he would not take orders from the Vatican.",Jack Schlossberg,Religion
"I discovered that wearing the veil is not suitable for a woman who wants to work in activism and the public domain. People need to see you, to associate and relate to you. It is not stated in my religion to wear the veil; it is a traditional practice, so I took it off.",Tawakkol Karman,Religion
"Genius without religion is only a lamp on the outer gate of a palace; it may serve to cast a gleam of light on those that are without, while the inhabitant sits in darkness.",Hannah More,Religion
"Perhaps, if science is clever enough to see, it will realize that religion may not be too far off with its concrete imagery; and that relative to the supreme creator, we humans are much like the microorganisms we scrutinize under the microscope.",Robert Lanza,Religion
