quotes,authors,categories
"I like vampires, tuberculosis, anything to do with blood. Then I read a biography of Rasputin and found out he'd had this daughter who had become a famous lion tamer and been billed as the daughter of the mad monk who was able to hypnotize animals with her eyes. It gave me a vision.",Kathryn Harrison,Famous
"Trump survives by Corum's Law. This is a famous, well-tested theory and is named after Bill Corum, who once wrote sports for the Hearst papers when they were in New York.",Jimmy Breslin,Famous
"Jack Palance was my distant uncle - that's the family gossip. Growing up, my family knew everything about his face getting burned and scarred in the military and how that mutilation led him to become such a famous 'heavy' in films. I prayed for good scars of my own. Not just acne scars.",Chuck Palahniuk,Famous
The hardest thing about being famous is that people are always nice to you.,Robert De Niro,Famous
"I always dreamt of being famous, and dreams do come true.",Sushmita Sen,Famous
I was obsessed with being rich and famous.,Paul Lynde,Famous
"What is it we want out of travel? Is it to take snapshots of ourselves in front of famous monuments, surrounded by other tourists? To eat unfamiliar food chosen from unintelligible menus? To earn frequent-flier miles? No. It's to glimpse what life is like somewhere else.",Chris Pavone,Famous
I would have changed my last name if being famous were my goal.,Zach Galifianakis,Famous
Our top story tonight: Famous TV dolphin flipper was arrested today on prostitution ring charges. He allegedly was seen transporting two 16 year olds across state line for immoral porpoises.,Colin Mochrie,Famous
"When you look at Michael Jackson, there's nobody who loves him in that family, nobody. If they did, they'd tell him he didn't have to do all that in order to be famous. All he has to do is keep doing his music and be himself. Michael's been a little touched for about 20 years, but somebody needs to pull him aside and tell him they love him.",Jamie Foxx,Famous
I think people I'm close to find it absolutely crazy that I'm famous.,Zayn Malik,Famous
"The world is a bell curve. Classroom test scores, employee performance in a company or how many people really, really like you. No matter the population you're studying, they always fit neatly across the standard deviations of the famous bell curve.",Simon Sinek,Famous
The same people who can deny others everything are famous for refusing themselves nothing.,Leigh Hunt,Famous
"I don't like a girl on social media, when you have an open inbox, answering questions from dudes left and right every day. What's the point? It's like having your number all out. Everybody think they're famous when they get 100,000 followers on Instagram and 5,000 on Twitter.",Meek Mill,Famous
"To seduce a woman famous for strict morals, religious fervor and the happiness of her marriage: what could possibly be more prestigious?",Christopher Hampton,Famous
"I didn't know what to expect from a famous movie star; maybe that he'd be sort of stuck-up, you know. But not Gary Cooper. He horsed around so much... that I had a hard time painting him.",Norman Rockwell,Famous
"You become world famous, and you sit with kings and queens, and then your first job is just a job. You can't go back to living the way you did before because you've been taken out of one setting and shown the other. That becomes a struggle and makes you struggle.",Wilma Rudolph,Famous
"With 'Minecraft,' I've started creating serene ambiance music. As the game went on to become famous, people started identifying me as the ambient music person, which I never actually thought I was.",C418,Famous
My hair was famous before I was.,Christopher Walken,Famous
"I am a die hard fan of Lucknow food, so whenever I am in city I make sure to have the famous kebabs.",Javed Ali,Famous
"There was a lot of procrastination on Cameron's part because of the personal nature of 'Almost Famous.' There was a lot of deep, dark doubt about even doing it. I don't mind being a cheerleader, but I did reach my limit quite a few times. I do my own writing, so I understand, but I was pushed to the point of anger with the insecurity of it.",Nancy Wilson,Famous
"I don't want to end up being a circus act, doing my most famous tricks when I'm 70.",Pharrell Williams,Famous
I do not like being famous. I like being normal.,Vince Gill,Famous
"When I was growing up, I thought I'd be a lot happier if I was famous and successful and if I had money.",Russell Brand,Famous
"My aunt is a famous L.A. chef, Susan Feniger, and she's got Street and Border Grill. So a fun night out for me is to go to my aunt's restaurants.",Ben Feldman,Famous
"Being famous is complete luck, and that's something you can't bank on.",Bo Burnham,Famous
"A voice is very intimate. It's something of your own. So there's always this fear, because you feel naked. There's a fear of not reaching up to expectations. As you become more famous, people come and expect to hear something extraordinary, so you don't want to disappoint them. I feel this sense of responsibility.",Andrea Bocelli,Famous
"Yeah, I love being famous. It's almost like being white, y'know?",Chris Rock,Famous
"I think my most famous was 'Poco's Legend.' It's a white album with a simple line drawing of a horse. It almost has a Picasso feel to it. I remember that Rusty Young, the lead singer of the band, said, 'I want you to draw a horse for the song 'Legend,' which is about a phantom spirit horse. I want you to do it in several lines.'",Phil Hartman,Famous
"The whole business of getting famous was good fun, but it was a long time ago.",Julian Clary,Famous
"I can deal with it now, but 13 is a tough age to be recognized and famous. It's a tough age, period.",Bill Skarsgard,Famous
"My mum lives in Boston; she's famous for teaching wushu and t'ai chi. So from when I was young, my mum and aunt were like: 'You're training; you're not playing baseball or football.' Training every day was normal. Later, when I was almost a teenager, Bruce Lee became my idol.",Donnie Yen,Famous
Musicals are famous for being in a constant state of flux.,Tim Curry,Famous
"I never wanted to do biography just to tell the life of a famous man. I always wanted to use the life of a man to examine political power, because democracy shapes our lives.",Robert Caro,Famous
